iso3,country,year,education_classification,labor force (thousands)
FIN,Finland,2018,Education (Aggregate levels): Intermediate,1257.6925
FIN,Finland,2018,Education (Aggregate levels): Advanced,1178.7161
FRA,France,1995,Education (Aggregate levels): Total,24834.3
FRA,France,1995,Education (Aggregate levels): Basic,8498.6
FRA,France,1995,Education (Aggregate levels): Intermediate,11252.9
FRA,France,1995,Education (Aggregate levels): Advanced,5076.3
FRA,France,1995,Education (Aggregate levels): Level not stated,NA
FRA,France,1996,Education (Aggregate levels): Total,25119.1
FRA,France,1996,Education (Aggregate levels): Basic,8732.6
FRA,France,1996,Education (Aggregate levels): Intermediate,11447.3
FRA,France,1996,Education (Aggregate levels): Advanced,4933.5
FRA,France,1996,Education (Aggregate levels): Level not stated,NA
FRA,France,1997,Education (Aggregate levels): Total,25103.4
FRA,France,1997,Education (Aggregate levels): Basic,8422.4
FRA,France,1997,Education (Aggregate levels): Intermediate,11524.3
FRA,France,1997,Education (Aggregate levels): Advanced,5154.4
FRA,France,1997,Education (Aggregate levels): Level not stated,NA
FRA,France,1998,Education (Aggregate levels): Total,25303.615
FRA,France,1998,Education (Aggregate levels): Basic,8604.315
FRA,France,1998,Education (Aggregate levels): Intermediate,11028.837
FRA,France,1998,Education (Aggregate levels): Advanced,5669.278
FRA,France,1999,Education (Aggregate levels): Total,25570.731
FRA,France,1999,Education (Aggregate levels): Basic,8442.379
FRA,France,1999,Education (Aggregate levels): Intermediate,11189.026
FRA,France,1999,Education (Aggregate levels): Advanced,5936.167
FRA,France,1999,Education (Aggregate levels): Level not stated,3.159
FRA,France,2000,Education (Aggregate levels): Total,25754.585
FRA,France,2000,Education (Aggregate levels): Basic,8198.012
FRA,France,2000,Education (Aggregate levels): Intermediate,11362.884
FRA,France,2000,Education (Aggregate levels): Advanced,6191.456
FRA,France,2000,Education (Aggregate levels): Level not stated,2.233
FRA,France,2001,Education (Aggregate levels): Total,25908.654
FRA,France,2001,Education (Aggregate levels): Less than basic,215.542
FRA,France,2001,Education (Aggregate levels): Basic,7732.826
FRA,France,2001,Education (Aggregate levels): Intermediate,11424.789
FRA,France,2001,Education (Aggregate levels): Advanced,6532.36
FRA,France,2001,Education (Aggregate levels): Level not stated,3.137
FRA,France,2002,Education (Aggregate levels): Total,26161.603
FRA,France,2002,Education (Aggregate levels): Less than basic,208.895
FRA,France,2002,Education (Aggregate levels): Basic,7600.828
FRA,France,2002,Education (Aggregate levels): Intermediate,11514.441
FRA,France,2002,Education (Aggregate levels): Advanced,6835.761
FRA,France,2002,Education (Aggregate levels): Level not stated,1.678
FRA,France,2003,Education (Aggregate levels): Total,26841.449
FRA,France,2003,Education (Aggregate levels): Less than basic,155.409
FRA,France,2003,Education (Aggregate levels): Basic,7719.607
FRA,France,2003,Education (Aggregate levels): Intermediate,11885.296
FRA,France,2003,Education (Aggregate levels): Advanced,7079.672
FRA,France,2004,Education (Aggregate levels): Total,26978.201
FRA,France,2004,Education (Aggregate levels): Less than basic,170.976
FRA,France,2004,Education (Aggregate levels): Basic,7653.714
FRA,France,2004,Education (Aggregate levels): Intermediate,11929.821
FRA,France,2004,Education (Aggregate levels): Advanced,7222.994
FRA,France,2005,Education (Aggregate levels): Total,27303.1738
FRA,France,2005,Education (Aggregate levels): Less than basic,175.27
FRA,France,2005,Education (Aggregate levels): Basic,7484.2837
FRA,France,2005,Education (Aggregate levels): Intermediate,12018.8862
FRA,France,2005,Education (Aggregate levels): Advanced,7621.978
FRA,France,2005,Education (Aggregate levels): Level not stated,2.7557
FRA,France,2006,Education (Aggregate levels): Total,27470.805
FRA,France,2006,Education (Aggregate levels): Less than basic,149.544
FRA,France,2006,Education (Aggregate levels): Basic,7394.0995
FRA,France,2006,Education (Aggregate levels): Intermediate,12069.431
FRA,France,2006,Education (Aggregate levels): Advanced,7856.1303
FRA,France,2006,Education (Aggregate levels): Level not stated,1.6002
FRA,France,2007,Education (Aggregate levels): Total,27708.2228
FRA,France,2007,Education (Aggregate levels): Less than basic,147.9675
FRA,France,2007,Education (Aggregate levels): Basic,7169.1687
FRA,France,2007,Education (Aggregate levels): Intermediate,12285.9083
FRA,France,2007,Education (Aggregate levels): Advanced,8103.244
FRA,France,2007,Education (Aggregate levels): Level not stated,1.9342
FRA,France,2008,Education (Aggregate levels): Total,27896.9042
FRA,France,2008,Education (Aggregate levels): Less than basic,128.4882
FRA,France,2008,Education (Aggregate levels): Basic,6894.2163
FRA,France,2008,Education (Aggregate levels): Intermediate,12525.8558
FRA,France,2008,Education (Aggregate levels): Advanced,8347.5595
FRA,France,2008,Education (Aggregate levels): Level not stated,0.7845
FRA,France,2009,Education (Aggregate levels): Total,28132.075
FRA,France,2009,Education (Aggregate levels): Less than basic,152.9005
FRA,France,2009,Education (Aggregate levels): Basic,6783.9087
FRA,France,2009,Education (Aggregate levels): Intermediate,12461.2493
FRA,France,2009,Education (Aggregate levels): Advanced,8732.723
FRA,France,2009,Education (Aggregate levels): Level not stated,1.2935
FRA,France,2010,Education (Aggregate levels): Total,28235.7543
FRA,France,2010,Education (Aggregate levels): Less than basic,163.44
FRA,France,2010,Education (Aggregate levels): Basic,6676.9897
FRA,France,2010,Education (Aggregate levels): Intermediate,12476.6775
FRA,France,2010,Education (Aggregate levels): Advanced,8917.3658
FRA,France,2010,Education (Aggregate levels): Level not stated,1.2812
FRA,France,2011,Education (Aggregate levels): Total,28248.2968
FRA,France,2011,Education (Aggregate levels): Less than basic,150.9688
FRA,France,2011,Education (Aggregate levels): Basic,6527.2145
FRA,France,2011,Education (Aggregate levels): Intermediate,12426.6615
FRA,France,2011,Education (Aggregate levels): Advanced,9142.6508
FRA,France,2011,Education (Aggregate levels): Level not stated,0.8012
FRA,France,2012,Education (Aggregate levels): Total,28481.8567
FRA,France,2012,Education (Aggregate levels): Less than basic,163.8235
FRA,France,2012,Education (Aggregate levels): Basic,6340.923
FRA,France,2012,Education (Aggregate levels): Intermediate,12416.7237
FRA,France,2012,Education (Aggregate levels): Advanced,9558.478
FRA,France,2012,Education (Aggregate levels): Level not stated,1.9085
FRA,France,2013,Education (Aggregate levels): Total,28625.0749
FRA,France,2013,Education (Aggregate levels): Less than basic,247.3525
FRA,France,2013,Education (Aggregate levels): Basic,5564.2307
FRA,France,2013,Education (Aggregate levels): Intermediate,12746.8875
FRA,France,2013,Education (Aggregate levels): Advanced,10041.0272
FRA,France,2013,Education (Aggregate levels): Level not stated,25.5771
FRA,France,2014,Education (Aggregate levels): Total,29402.6601
FRA,France,2014,Education (Aggregate levels): Less than basic,329.5125
FRA,France,2014,Education (Aggregate levels): Basic,5150.3854
FRA,France,2014,Education (Aggregate levels): Intermediate,13201.0061
FRA,France,2014,Education (Aggregate levels): Advanced,10635.2647
FRA,France,2014,Education (Aggregate levels): Level not stated,86.4913
FRA,France,2015,Education (Aggregate levels): Total,29477.4309
FRA,France,2015,Education (Aggregate levels): Less than basic,312.7692
FRA,France,2015,Education (Aggregate levels): Basic,4916.5508
FRA,France,2015,Education (Aggregate levels): Intermediate,13236.3448
FRA,France,2015,Education (Aggregate levels): Advanced,10910.3374
FRA,France,2015,Education (Aggregate levels): Level not stated,101.4287
FRA,France,2016,Education (Aggregate levels): Total,29556.2364
FRA,France,2016,Education (Aggregate levels): Less than basic,293.5364
FRA,France,2016,Education (Aggregate levels): Basic,4747.4701
FRA,France,2016,Education (Aggregate levels): Intermediate,13263.4785
FRA,France,2016,Education (Aggregate levels): Advanced,11153.6829
FRA,France,2016,Education (Aggregate levels): Level not stated,98.0685
FRA,France,2017,Education (Aggregate levels): Total,29667.5454
FRA,France,2017,Education (Aggregate levels): Less than basic,347.0437
FRA,France,2017,Education (Aggregate levels): Basic,4718.0475
FRA,France,2017,Education (Aggregate levels): Intermediate,13155.702
FRA,France,2017,Education (Aggregate levels): Advanced,11353.9994
FRA,France,2017,Education (Aggregate levels): Level not stated,92.7529
FRA,France,2018,Education (Aggregate levels): Total,29823.8842
FRA,France,2018,Education (Aggregate levels): Less than basic,327.2501
FRA,France,2018,Education (Aggregate levels): Basic,4488.0031
FRA,France,2018,Education (Aggregate levels): Intermediate,13036.3143
FRA,France,2018,Education (Aggregate levels): Advanced,11870.1646
FRA,France,2018,Education (Aggregate levels): Level not stated,102.1521
FRA,France,1996,Education (Aggregate levels): Total,22537.806
FRA,France,1996,Education (Aggregate levels): Basic,7780.202
FRA,France,1996,Education (Aggregate levels): Intermediate,9771.824
FRA,France,1996,Education (Aggregate levels): Advanced,4985.78
FRA,France,1997,Education (Aggregate levels): Total,22427.547
FRA,France,1997,Education (Aggregate levels): Basic,7393.28
FRA,France,1997,Education (Aggregate levels): Intermediate,9847.943
FRA,France,1997,Education (Aggregate levels): Advanced,5186.324
GBR,United Kingdom,1995,Education (Aggregate levels): Total,28411.2
GBR,United Kingdom,1995,Education (Aggregate levels): Basic,12402.4
GBR,United Kingdom,1995,Education (Aggregate levels): Intermediate,9559.4
GBR,United Kingdom,1995,Education (Aggregate levels): Advanced,6366.6
GBR,United Kingdom,1995,Education (Aggregate levels): Level not stated,82.7
GBR,United Kingdom,1996,Education (Aggregate levels): Total,28572.4
GBR,United Kingdom,1996,Education (Aggregate levels): Basic,12568.7
GBR,United Kingdom,1996,Education (Aggregate levels): Intermediate,9264.8
GBR,United Kingdom,1996,Education (Aggregate levels): Advanced,6617.2
GBR,United Kingdom,1996,Education (Aggregate levels): Level not stated,121.7
GBR,United Kingdom,1997,Education (Aggregate levels): Total,28723.1
GBR,United Kingdom,1997,Education (Aggregate levels): Basic,12102.8
GBR,United Kingdom,1997,Education (Aggregate levels): Intermediate,9655.6
GBR,United Kingdom,1997,Education (Aggregate levels): Advanced,6916.3
GBR,United Kingdom,1997,Education (Aggregate levels): Level not stated,48.4
GBR,United Kingdom,1999,Education (Aggregate levels): Total,28602.904
GBR,United Kingdom,1999,Education (Aggregate levels): Basic,8231.927
GBR,United Kingdom,1999,Education (Aggregate levels): Intermediate,10480.723
GBR,United Kingdom,1999,Education (Aggregate levels): Advanced,7223.786
GBR,United Kingdom,1999,Education (Aggregate levels): Level not stated,2666.468
GBR,United Kingdom,2000,Education (Aggregate levels): Total,28869.515
GBR,United Kingdom,2000,Education (Aggregate levels): Basic,8106.654
GBR,United Kingdom,2000,Education (Aggregate levels): Intermediate,10657.804
GBR,United Kingdom,2000,Education (Aggregate levels): Advanced,7499.161
GBR,United Kingdom,2000,Education (Aggregate levels): Level not stated,2605.896
GBR,United Kingdom,2001,Education (Aggregate levels): Total,28893.059
GBR,United Kingdom,2001,Education (Aggregate levels): Less than basic,20.265
GBR,United Kingdom,2001,Education (Aggregate levels): Basic,7993.013
GBR,United Kingdom,2001,Education (Aggregate levels): Intermediate,10717.473
GBR,United Kingdom,2001,Education (Aggregate levels): Advanced,7717.986
GBR,United Kingdom,2001,Education (Aggregate levels): Level not stated,2444.322
GBR,United Kingdom,2002,Education (Aggregate levels): Total,29202.159
GBR,United Kingdom,2002,Education (Aggregate levels): Less than basic,22.099
GBR,United Kingdom,2002,Education (Aggregate levels): Basic,7781.837
GBR,United Kingdom,2002,Education (Aggregate levels): Intermediate,10993.558
GBR,United Kingdom,2002,Education (Aggregate levels): Advanced,7906.783
GBR,United Kingdom,2002,Education (Aggregate levels): Level not stated,2497.882
GBR,United Kingdom,2003,Education (Aggregate levels): Total,29457.801
GBR,United Kingdom,2003,Education (Aggregate levels): Less than basic,16.176
GBR,United Kingdom,2003,Education (Aggregate levels): Basic,7598.923
GBR,United Kingdom,2003,Education (Aggregate levels): Intermediate,11067.318
GBR,United Kingdom,2003,Education (Aggregate levels): Advanced,8246.52
GBR,United Kingdom,2003,Education (Aggregate levels): Level not stated,2528.864
GBR,United Kingdom,2004,Education (Aggregate levels): Total,29665.138
GBR,United Kingdom,2004,Education (Aggregate levels): Less than basic,16.687
GBR,United Kingdom,2004,Education (Aggregate levels): Basic,7599.193
GBR,United Kingdom,2004,Education (Aggregate levels): Intermediate,13169.425
GBR,United Kingdom,2004,Education (Aggregate levels): Advanced,8691.744
GBR,United Kingdom,2004,Education (Aggregate levels): Level not stated,188.089
GBR,United Kingdom,2005,Education (Aggregate levels): Total,30171.936
GBR,United Kingdom,2005,Education (Aggregate levels): Less than basic,27.512
GBR,United Kingdom,2005,Education (Aggregate levels): Basic,7312.1358
GBR,United Kingdom,2005,Education (Aggregate levels): Intermediate,13591.273
GBR,United Kingdom,2005,Education (Aggregate levels): Advanced,9007.6515
GBR,United Kingdom,2005,Education (Aggregate levels): Level not stated,233.3638
GBR,United Kingdom,2006,Education (Aggregate levels): Total,30682.0877
GBR,United Kingdom,2006,Education (Aggregate levels): Less than basic,30.8865
GBR,United Kingdom,2006,Education (Aggregate levels): Basic,7054.8327
GBR,United Kingdom,2006,Education (Aggregate levels): Intermediate,13896.5433
GBR,United Kingdom,2006,Education (Aggregate levels): Advanced,9449.914
GBR,United Kingdom,2006,Education (Aggregate levels): Level not stated,249.9112
GBR,United Kingdom,2007,Education (Aggregate levels): Total,30885.8793
GBR,United Kingdom,2007,Education (Aggregate levels): Less than basic,61.3817
GBR,United Kingdom,2007,Education (Aggregate levels): Basic,6919.6817
GBR,United Kingdom,2007,Education (Aggregate levels): Intermediate,13798.1182
GBR,United Kingdom,2007,Education (Aggregate levels): Advanced,9844.6735
GBR,United Kingdom,2007,Education (Aggregate levels): Level not stated,262.024
GBR,United Kingdom,2008,Education (Aggregate levels): Total,31276.3227
GBR,United Kingdom,2008,Education (Aggregate levels): Less than basic,36.1953
GBR,United Kingdom,2008,Education (Aggregate levels): Basic,6818.8885
GBR,United Kingdom,2008,Education (Aggregate levels): Intermediate,14105.2352
GBR,United Kingdom,2008,Education (Aggregate levels): Advanced,10098.7035
GBR,United Kingdom,2008,Education (Aggregate levels): Level not stated,217.3003
GBR,United Kingdom,2009,Education (Aggregate levels): Total,31427.458
GBR,United Kingdom,2009,Education (Aggregate levels): Less than basic,38.5412
GBR,United Kingdom,2009,Education (Aggregate levels): Basic,6522.658
GBR,United Kingdom,2009,Education (Aggregate levels): Intermediate,13993.5055
GBR,United Kingdom,2009,Education (Aggregate levels): Advanced,10591.6035
GBR,United Kingdom,2009,Education (Aggregate levels): Level not stated,281.1497
GBR,United Kingdom,2010,Education (Aggregate levels): Total,31584.3308
GBR,United Kingdom,2010,Education (Aggregate levels): Less than basic,32.9855
GBR,United Kingdom,2010,Education (Aggregate levels): Basic,6044.9703
GBR,United Kingdom,2010,Education (Aggregate levels): Intermediate,13985.81
GBR,United Kingdom,2010,Education (Aggregate levels): Advanced,11212.8748
GBR,United Kingdom,2010,Education (Aggregate levels): Level not stated,307.6902
GBR,United Kingdom,2011,Education (Aggregate levels): Total,31841.296
GBR,United Kingdom,2011,Education (Aggregate levels): Less than basic,35.0588
GBR,United Kingdom,2011,Education (Aggregate levels): Basic,6036.3822
GBR,United Kingdom,2011,Education (Aggregate levels): Intermediate,13726.9037
GBR,United Kingdom,2011,Education (Aggregate levels): Advanced,11645.8458
GBR,United Kingdom,2011,Education (Aggregate levels): Level not stated,397.1055
GBR,United Kingdom,2012,Education (Aggregate levels): Total,32129.4032
GBR,United Kingdom,2012,Education (Aggregate levels): Less than basic,35.719
GBR,United Kingdom,2012,Education (Aggregate levels): Basic,5717.9092
GBR,United Kingdom,2012,Education (Aggregate levels): Intermediate,13762.1732
GBR,United Kingdom,2012,Education (Aggregate levels): Advanced,12234.764
GBR,United Kingdom,2012,Education (Aggregate levels): Level not stated,378.8378
GBR,United Kingdom,2013,Education (Aggregate levels): Total,32391.6162
GBR,United Kingdom,2013,Education (Aggregate levels): Less than basic,29.321
GBR,United Kingdom,2013,Education (Aggregate levels): Basic,5616.1695
