iso3,country,year,education_classification,unemployment (thousands)
BEL,Belgium,2015,Education (Aggregate levels): Intermediate,172.9697
BEL,Belgium,2015,Education (Aggregate levels): Advanced,94.5558
BEL,Belgium,2016,Education (Aggregate levels): Total,389.6287
BEL,Belgium,2016,Education (Aggregate levels): Less than basic,14.7128
BEL,Belgium,2016,Education (Aggregate levels): Basic,127.1514
BEL,Belgium,2016,Education (Aggregate levels): Intermediate,159.5175
BEL,Belgium,2016,Education (Aggregate levels): Advanced,88.247
BEL,Belgium,2017,Education (Aggregate levels): Total,353.7063
BEL,Belgium,2017,Education (Aggregate levels): Less than basic,15.4454
BEL,Belgium,2017,Education (Aggregate levels): Basic,106.3783
BEL,Belgium,2017,Education (Aggregate levels): Intermediate,135.4872
BEL,Belgium,2017,Education (Aggregate levels): Advanced,96.3953
BEL,Belgium,2018,Education (Aggregate levels): Total,300.738
BEL,Belgium,2018,Education (Aggregate levels): Less than basic,13.7992
BEL,Belgium,2018,Education (Aggregate levels): Basic,90.8772
BEL,Belgium,2018,Education (Aggregate levels): Intermediate,116.9693
BEL,Belgium,2018,Education (Aggregate levels): Advanced,79.0924
BGR,Bulgaria,2000,Education (Aggregate levels): Total,556.0073
BGR,Bulgaria,2000,Education (Aggregate levels): Basic,211.4229
BGR,Bulgaria,2000,Education (Aggregate levels): Intermediate,297.6861
BGR,Bulgaria,2000,Education (Aggregate levels): Advanced,46.8983
BGR,Bulgaria,2001,Education (Aggregate levels): Total,685.5521
BGR,Bulgaria,2001,Education (Aggregate levels): Basic,248.0003
BGR,Bulgaria,2001,Education (Aggregate levels): Intermediate,367.0389
BGR,Bulgaria,2001,Education (Aggregate levels): Advanced,70.5129
BGR,Bulgaria,2002,Education (Aggregate levels): Total,619.306
BGR,Bulgaria,2002,Education (Aggregate levels): Basic,220.7841
BGR,Bulgaria,2002,Education (Aggregate levels): Intermediate,334.0027
BGR,Bulgaria,2002,Education (Aggregate levels): Advanced,64.5192
BGR,Bulgaria,2003,Education (Aggregate levels): Total,457.8151
BGR,Bulgaria,2003,Education (Aggregate levels): Less than basic,10.0296
BGR,Bulgaria,2003,Education (Aggregate levels): Basic,164.467
BGR,Bulgaria,2003,Education (Aggregate levels): Intermediate,230.4262
BGR,Bulgaria,2003,Education (Aggregate levels): Advanced,52.8924
BGR,Bulgaria,2004,Education (Aggregate levels): Total,406.4042
BGR,Bulgaria,2004,Education (Aggregate levels): Less than basic,11.4119
BGR,Bulgaria,2004,Education (Aggregate levels): Basic,140.691
BGR,Bulgaria,2004,Education (Aggregate levels): Intermediate,208.0155
BGR,Bulgaria,2004,Education (Aggregate levels): Advanced,46.2858
BGR,Bulgaria,2005,Education (Aggregate levels): Total,334.3669
BGR,Bulgaria,2005,Education (Aggregate levels): Less than basic,8.4215
BGR,Bulgaria,2005,Education (Aggregate levels): Basic,120.6659
BGR,Bulgaria,2005,Education (Aggregate levels): Intermediate,170.8571
BGR,Bulgaria,2005,Education (Aggregate levels): Advanced,34.4224
BGR,Bulgaria,2006,Education (Aggregate levels): Total,305.7289
BGR,Bulgaria,2006,Education (Aggregate levels): Less than basic,6.7448
BGR,Bulgaria,2006,Education (Aggregate levels): Basic,113.0011
BGR,Bulgaria,2006,Education (Aggregate levels): Intermediate,153.1796
BGR,Bulgaria,2006,Education (Aggregate levels): Advanced,32.8035
BGR,Bulgaria,2007,Education (Aggregate levels): Total,240.2258
BGR,Bulgaria,2007,Education (Aggregate levels): Less than basic,7.9572
BGR,Bulgaria,2007,Education (Aggregate levels): Basic,92.3004
BGR,Bulgaria,2007,Education (Aggregate levels): Intermediate,119.335
BGR,Bulgaria,2007,Education (Aggregate levels): Advanced,20.6332
BGR,Bulgaria,2008,Education (Aggregate levels): Total,199.7189
BGR,Bulgaria,2008,Education (Aggregate levels): Less than basic,7.4306
BGR,Bulgaria,2008,Education (Aggregate levels): Basic,77.5313
BGR,Bulgaria,2008,Education (Aggregate levels): Intermediate,94.6656
BGR,Bulgaria,2008,Education (Aggregate levels): Advanced,20.0913
BGR,Bulgaria,2009,Education (Aggregate levels): Total,238.0116
BGR,Bulgaria,2009,Education (Aggregate levels): Less than basic,6.0344
BGR,Bulgaria,2009,Education (Aggregate levels): Basic,79.9988
BGR,Bulgaria,2009,Education (Aggregate levels): Intermediate,126.3156
BGR,Bulgaria,2009,Education (Aggregate levels): Advanced,25.6627
BGR,Bulgaria,2010,Education (Aggregate levels): Total,352.3372
BGR,Bulgaria,2010,Education (Aggregate levels): Less than basic,7.9725
BGR,Bulgaria,2010,Education (Aggregate levels): Basic,106.361
BGR,Bulgaria,2010,Education (Aggregate levels): Intermediate,197.6796
BGR,Bulgaria,2010,Education (Aggregate levels): Advanced,40.3241
BGR,Bulgaria,2011,Education (Aggregate levels): Total,376.2319
BGR,Bulgaria,2011,Education (Aggregate levels): Less than basic,8.1386
BGR,Bulgaria,2011,Education (Aggregate levels): Basic,113.5525
BGR,Bulgaria,2011,Education (Aggregate levels): Intermediate,209.8175
BGR,Bulgaria,2011,Education (Aggregate levels): Advanced,44.7232
BGR,Bulgaria,2012,Education (Aggregate levels): Total,410.3464
BGR,Bulgaria,2012,Education (Aggregate levels): Less than basic,8.1196
BGR,Bulgaria,2012,Education (Aggregate levels): Basic,115.8028
BGR,Bulgaria,2012,Education (Aggregate levels): Intermediate,234.5765
BGR,Bulgaria,2012,Education (Aggregate levels): Advanced,51.8476
BGR,Bulgaria,2013,Education (Aggregate levels): Total,436.2589
BGR,Bulgaria,2013,Education (Aggregate levels): Less than basic,8.6761
BGR,Bulgaria,2013,Education (Aggregate levels): Basic,121.7932
BGR,Bulgaria,2013,Education (Aggregate levels): Intermediate,244.8555
BGR,Bulgaria,2013,Education (Aggregate levels): Advanced,60.9341
BGR,Bulgaria,2014,Education (Aggregate levels): Total,384.5127
BGR,Bulgaria,2014,Education (Aggregate levels): Less than basic,7.3759
BGR,Bulgaria,2014,Education (Aggregate levels): Basic,123.3064
BGR,Bulgaria,2014,Education (Aggregate levels): Intermediate,203.0183
BGR,Bulgaria,2014,Education (Aggregate levels): Advanced,50.8121
BGR,Bulgaria,2015,Education (Aggregate levels): Total,305.1087
BGR,Bulgaria,2015,Education (Aggregate levels): Less than basic,6.4981
BGR,Bulgaria,2015,Education (Aggregate levels): Basic,101.0297
BGR,Bulgaria,2015,Education (Aggregate levels): Intermediate,157.3263
BGR,Bulgaria,2015,Education (Aggregate levels): Advanced,40.2547
BGR,Bulgaria,2016,Education (Aggregate levels): Total,247.2386
BGR,Bulgaria,2016,Education (Aggregate levels): Less than basic,5.0613
BGR,Bulgaria,2016,Education (Aggregate levels): Basic,83.813
BGR,Bulgaria,2016,Education (Aggregate levels): Intermediate,124.2459
BGR,Bulgaria,2016,Education (Aggregate levels): Advanced,34.1184
BGR,Bulgaria,2017,Education (Aggregate levels): Total,206.9496
BGR,Bulgaria,2017,Education (Aggregate levels): Less than basic,4.017
BGR,Bulgaria,2017,Education (Aggregate levels): Basic,70.9641
BGR,Bulgaria,2017,Education (Aggregate levels): Intermediate,101.0314
BGR,Bulgaria,2017,Education (Aggregate levels): Advanced,30.9371
BGR,Bulgaria,2018,Education (Aggregate levels): Total,173.3304
BGR,Bulgaria,2018,Education (Aggregate levels): Less than basic,4.0691
BGR,Bulgaria,2018,Education (Aggregate levels): Basic,60.5971
BGR,Bulgaria,2018,Education (Aggregate levels): Intermediate,85.031
BGR,Bulgaria,2018,Education (Aggregate levels): Advanced,23.6332
BGR,Bulgaria,1997,Education (Aggregate levels): Total,491.4
BGR,Bulgaria,1997,Education (Aggregate levels): Basic,196.4
BGR,Bulgaria,1997,Education (Aggregate levels): Intermediate,258.9
BGR,Bulgaria,1997,Education (Aggregate levels): Advanced,36.1
BGR,Bulgaria,1998,Education (Aggregate levels): Total,438.8
BGR,Bulgaria,1998,Education (Aggregate levels): Basic,176.5
BGR,Bulgaria,1998,Education (Aggregate levels): Intermediate,224.1
BGR,Bulgaria,1998,Education (Aggregate levels): Advanced,38.3
BGR,Bulgaria,1999,Education (Aggregate levels): Total,486.7
BGR,Bulgaria,1999,Education (Aggregate levels): Basic,200.9
BGR,Bulgaria,1999,Education (Aggregate levels): Intermediate,249
BGR,Bulgaria,1999,Education (Aggregate levels): Advanced,36.8
BIH,Bosnia and Herzegovina,2006,Education (Aggregate levels): Total,366.1428
BIH,Bosnia and Herzegovina,2006,Education (Aggregate levels): Less than basic,92.9145
BIH,Bosnia and Herzegovina,2006,Education (Aggregate levels): Basic,152.6335
BIH,Bosnia and Herzegovina,2006,Education (Aggregate levels): Intermediate,120.559
BIH,Bosnia and Herzegovina,2006,Education (Aggregate levels): Advanced,NA
BIH,Bosnia and Herzegovina,2007,Education (Aggregate levels): Total,346.7449
BIH,Bosnia and Herzegovina,2007,Education (Aggregate levels): Less than basic,27.2195
BIH,Bosnia and Herzegovina,2007,Education (Aggregate levels): Basic,63.1098
BIH,Bosnia and Herzegovina,2007,Education (Aggregate levels): Intermediate,248.8812
BIH,Bosnia and Herzegovina,2007,Education (Aggregate levels): Advanced,7.5343
BIH,Bosnia and Herzegovina,2008,Education (Aggregate levels): Total,272.0336
BIH,Bosnia and Herzegovina,2008,Education (Aggregate levels): Less than basic,22.2855
BIH,Bosnia and Herzegovina,2008,Education (Aggregate levels): Basic,44.9642
BIH,Bosnia and Herzegovina,2008,Education (Aggregate levels): Intermediate,196.9611
BIH,Bosnia and Herzegovina,2008,Education (Aggregate levels): Advanced,7.8228
BIH,Bosnia and Herzegovina,2009,Education (Aggregate levels): Total,272.3395
BIH,Bosnia and Herzegovina,2009,Education (Aggregate levels): Less than basic,19.8079
BIH,Bosnia and Herzegovina,2009,Education (Aggregate levels): Basic,47.4232
BIH,Bosnia and Herzegovina,2009,Education (Aggregate levels): Intermediate,196.3867
BIH,Bosnia and Herzegovina,2009,Education (Aggregate levels): Advanced,8.7217
BIH,Bosnia and Herzegovina,2010,Education (Aggregate levels): Total,315.1096
BIH,Bosnia and Herzegovina,2010,Education (Aggregate levels): Less than basic,21.0513
BIH,Bosnia and Herzegovina,2010,Education (Aggregate levels): Basic,45.6303
BIH,Bosnia and Herzegovina,2010,Education (Aggregate levels): Intermediate,231.7407
BIH,Bosnia and Herzegovina,2010,Education (Aggregate levels): Advanced,16.6874
BIH,Bosnia and Herzegovina,2011,Education (Aggregate levels): Total,310.8037
BIH,Bosnia and Herzegovina,2011,Education (Aggregate levels): Less than basic,22.6262
BIH,Bosnia and Herzegovina,2011,Education (Aggregate levels): Basic,45.2099
BIH,Bosnia and Herzegovina,2011,Education (Aggregate levels): Intermediate,225.3505
BIH,Bosnia and Herzegovina,2011,Education (Aggregate levels): Advanced,17.6171
BIH,Bosnia and Herzegovina,2012,Education (Aggregate levels): Total,316.5933
BIH,Bosnia and Herzegovina,2012,Education (Aggregate levels): Less than basic,20.7363
BIH,Bosnia and Herzegovina,2012,Education (Aggregate levels): Basic,40.9675
BIH,Bosnia and Herzegovina,2012,Education (Aggregate levels): Intermediate,231.5087
BIH,Bosnia and Herzegovina,2012,Education (Aggregate levels): Advanced,23.3808
BIH,Bosnia and Herzegovina,2014,Education (Aggregate levels): Total,308.2771
BIH,Bosnia and Herzegovina,2014,Education (Aggregate levels): Less than basic,17.5792
BIH,Bosnia and Herzegovina,2014,Education (Aggregate levels): Basic,43.2635
BIH,Bosnia and Herzegovina,2014,Education (Aggregate levels): Intermediate,215.9884
BIH,Bosnia and Herzegovina,2014,Education (Aggregate levels): Advanced,31.446
BIH,Bosnia and Herzegovina,2015,Education (Aggregate levels): Total,314.6556
BIH,Bosnia and Herzegovina,2015,Education (Aggregate levels): Less than basic,13.3715
BIH,Bosnia and Herzegovina,2015,Education (Aggregate levels): Basic,42.0964
BIH,Bosnia and Herzegovina,2015,Education (Aggregate levels): Intermediate,230.2847
BIH,Bosnia and Herzegovina,2015,Education (Aggregate levels): Advanced,28.9031
BIH,Bosnia and Herzegovina,2016,Education (Aggregate levels): Total,272.8717
BIH,Bosnia and Herzegovina,2016,Education (Aggregate levels): Less than basic,11.8537
BIH,Bosnia and Herzegovina,2016,Education (Aggregate levels): Basic,34.6913
BIH,Bosnia and Herzegovina,2016,Education (Aggregate levels): Intermediate,194.1695
BIH,Bosnia and Herzegovina,2016,Education (Aggregate levels): Advanced,32.1573
BIH,Bosnia and Herzegovina,2017,Education (Aggregate levels): Total,210.6783
BIH,Bosnia and Herzegovina,2017,Education (Aggregate levels): Less than basic,6.598
BIH,Bosnia and Herzegovina,2017,Education (Aggregate levels): Basic,25.2719
BIH,Bosnia and Herzegovina,2017,Education (Aggregate levels): Intermediate,158.1776
BIH,Bosnia and Herzegovina,2017,Education (Aggregate levels): Advanced,20.6308
BIH,Bosnia and Herzegovina,2018,Education (Aggregate levels): Total,185.4558
BIH,Bosnia and Herzegovina,2018,Education (Aggregate levels): Less than basic,7.4019
BIH,Bosnia and Herzegovina,2018,Education (Aggregate levels): Basic,20.8813
BIH,Bosnia and Herzegovina,2018,Education (Aggregate levels): Intermediate,137.3587
BIH,Bosnia and Herzegovina,2018,Education (Aggregate levels): Advanced,19.8139
BLR,Belarus,2016,Education (Aggregate levels): Total,301.763
BLR,Belarus,2016,Education (Aggregate levels): Basic,9.206
BLR,Belarus,2016,Education (Aggregate levels): Intermediate,191.352
BLR,Belarus,2016,Education (Aggregate levels): Advanced,101.205
BLR,Belarus,1995,Education (Aggregate levels): Total,131
BLR,Belarus,1995,Education (Aggregate levels): Basic,12.6
BLR,Belarus,1995,Education (Aggregate levels): Intermediate,25.9
BLR,Belarus,1995,Education (Aggregate levels): Advanced,92.5
BLR,Belarus,1996,Education (Aggregate levels): Total,182.5
BLR,Belarus,1996,Education (Aggregate levels): Basic,16.2
BLR,Belarus,1996,Education (Aggregate levels): Intermediate,34.8
BLR,Belarus,1996,Education (Aggregate levels): Advanced,131.5
BLR,Belarus,1997,Education (Aggregate levels): Total,126.2
BLR,Belarus,1997,Education (Aggregate levels): Basic,10.8
BLR,Belarus,1997,Education (Aggregate levels): Intermediate,23.1
BLR,Belarus,1997,Education (Aggregate levels): Advanced,92.3
BLR,Belarus,1998,Education (Aggregate levels): Total,105.9
BLR,Belarus,1998,Education (Aggregate levels): Basic,8.5
BLR,Belarus,1998,Education (Aggregate levels): Intermediate,17.8
BLR,Belarus,1998,Education (Aggregate levels): Advanced,79.6
BLR,Belarus,1999,Education (Aggregate levels): Total,95.4
BLR,Belarus,1999,Education (Aggregate levels): Basic,7.3
BLR,Belarus,1999,Education (Aggregate levels): Intermediate,14.8
BLR,Belarus,1999,Education (Aggregate levels): Advanced,73.3
BLR,Belarus,2000,Education (Aggregate levels): Total,95.8
BLR,Belarus,2000,Education (Aggregate levels): Basic,7.2
BLR,Belarus,2000,Education (Aggregate levels): Intermediate,14
BLR,Belarus,2000,Education (Aggregate levels): Advanced,74.6
BLR,Belarus,2001,Education (Aggregate levels): Total,102.9
BLR,Belarus,2001,Education (Aggregate levels): Basic,8.1
BLR,Belarus,2001,Education (Aggregate levels): Intermediate,15.7
BLR,Belarus,2001,Education (Aggregate levels): Advanced,79.1
BLR,Belarus,2002,Education (Aggregate levels): Total,130.5
BLR,Belarus,2002,Education (Aggregate levels): Basic,12.1
BLR,Belarus,2002,Education (Aggregate levels): Intermediate,22.7
BLR,Belarus,2002,Education (Aggregate levels): Advanced,95.7
BLR,Belarus,2003,Education (Aggregate levels): Total,136.1
BLR,Belarus,2003,Education (Aggregate levels): Basic,12.4
BLR,Belarus,2003,Education (Aggregate levels): Intermediate,24.6
BLR,Belarus,2003,Education (Aggregate levels): Advanced,99.1
BLR,Belarus,2004,Education (Aggregate levels): Total,83
BLR,Belarus,2004,Education (Aggregate levels): Basic,8.5
BLR,Belarus,2004,Education (Aggregate levels): Intermediate,33.7
BLR,Belarus,2004,Education (Aggregate levels): Advanced,40.8
BLR,Belarus,2005,Education (Aggregate levels): Total,67.9
BLR,Belarus,2005,Education (Aggregate levels): Basic,7
BLR,Belarus,2005,Education (Aggregate levels): Intermediate,26.8
BLR,Belarus,2005,Education (Aggregate levels): Advanced,34.1
BLR,Belarus,2006,Education (Aggregate levels): Total,52
BLR,Belarus,2006,Education (Aggregate levels): Basic,5.3
BLR,Belarus,2006,Education (Aggregate levels): Intermediate,20.8
BLR,Belarus,2006,Education (Aggregate levels): Advanced,25.9
BLR,Belarus,2007,Education (Aggregate levels): Total,44.1
BLR,Belarus,2007,Education (Aggregate levels): Basic,4.4
BLR,Belarus,2007,Education (Aggregate levels): Intermediate,17.2
BLR,Belarus,2007,Education (Aggregate levels): Advanced,22.5
BLR,Belarus,2008,Education (Aggregate levels): Total,37.3
BLR,Belarus,2008,Education (Aggregate levels): Basic,3.8
BLR,Belarus,2008,Education (Aggregate levels): Intermediate,14.4
BLR,Belarus,2008,Education (Aggregate levels): Advanced,19.1
BLR,Belarus,2015,Education (Aggregate levels): Total,43.332
BLR,Belarus,2015,Education (Aggregate levels): Basic,4.18
BLR,Belarus,2015,Education (Aggregate levels): Intermediate,26.497
BLR,Belarus,2015,Education (Aggregate levels): Advanced,12.655
CYP,Cyprus,2000,Education (Aggregate levels): Total,15.3541
CYP,Cyprus,2000,Education (Aggregate levels): Basic,6.46
CYP,Cyprus,2000,Education (Aggregate levels): Intermediate,6.4406
CYP,Cyprus,2000,Education (Aggregate levels): Advanced,2.4534
CYP,Cyprus,2001,Education (Aggregate levels): Total,12.8423
CYP,Cyprus,2001,Education (Aggregate levels): Less than basic,0.6264
CYP,Cyprus,2001,Education (Aggregate levels): Basic,4.6299
CYP,Cyprus,2001,Education (Aggregate levels): Intermediate,4.8547
CYP,Cyprus,2001,Education (Aggregate levels): Advanced,2.7313
CYP,Cyprus,2002,Education (Aggregate levels): Total,10.7557
CYP,Cyprus,2002,Education (Aggregate levels): Less than basic,0.3783
CYP,Cyprus,2002,Education (Aggregate levels): Basic,3.4073
CYP,Cyprus,2002,Education (Aggregate levels): Intermediate,4.468
